hostname,st_teff,st_met,st_mass,st_rad,sy_dist,disc_year,discoverymethod,mission,sy_dist_ly,st_mass_kg,st_rad_m,planet_count,metallicity_class,spectral_type,last_updated,st_teff_norm,st_met_norm,st_mass_norm,st_rad_norm,planet_occurrence_class
Kepler-1177,5712.0,0.02,0.98,0.97,1299.97,2016,Transit,Kepler,4239.9301532,1.9487300000000002e+30,674829000.0,1,solar,G,2025-10-29 17:25:48,0.2306713062941053,-0.001617467967362149,0.15261986997087015,-0.10771715898910794,single
Kepler-686,5649.0,-0.07,0.94,0.92,1490.94,2016,Transit,Kepler,4862.7902664,1.8691900000000002e+30,640044000.0,1,sub-solar,G,2025-10-29 17:25:48,0.17319978068470865,-0.5628224745518239,-0.013039309349767299,-0.2252571066703267,single
Kepler-1187,5975.0,-0.01,1.06,1.09,1020.53,2016,Transit,Kepler,3328.5198268,2.1078100000000003e+30,758313000.0,1,sub-solar,G,2025-10-29 17:25:48,0.4705921195523801,-0.18868580349551606,0.4839382286121451,0.1743787154458177,single
Kepler-164,5888.0,-0.1,0.966,1.097,890.758,2023,Transit,Kepler,2905.26066248,1.920891e+30,763182900.0,4,sub-solar,G,2025-10-29 17:25:48,0.39122667942511813,-0.7498908100799778,0.09463915720864705,0.1908343081211881,many
Kepler-184,5788.0,-0.1958,0.872,0.873,610.326,2014,Transit,Kepler,1990.61486856,1.733972e+30,607346100.0,3,sub-solar,G,2025-10-29 17:25:48,0.300002035600679,-1.3472623615332158,-0.2946599141948505,-0.33574465749067256,few
Kepler-1588,5817.0,-0.14,0.96,0.99,924.141,2016,Transit,Kepler,3014.14131996,1.9089600000000002e+30,688743000.0,1,sub-solar,G,2025-10-29 17:25:48,0.32645718230976634,-0.9993152574508497,0.06979028031055143,-0.060701179916620336,single
Kepler-226,5571.0,0.09,0.904,0.802,980.138,2014,Transit,Kepler,3196.77889528,1.797604e+30,557951400.0,3,solar,G,2025-10-29 17:25:48,0.10204455850164615,0.4348753149316636,-0.16213257073834056,-0.5026513831980033,few
Kepler-75,5200.0,0.3,0.91,0.89,835.356,2013,Transit,Kepler,2724.56371536,1.809535e+30,619173000.0,1,solar,K,2025-10-29 17:25:48,-0.23639887008702293,1.744353663628741,-0.13728369384024494,-0.2957810752790581,single
Kepler-11,5663.0,0.05,0.961,1.065,646.346,2010,Transit,Kepler,2108.09625976,1.9109484999999997e+30,740920500.0,6,solar,G,2025-10-29 17:25:48,0.18597123082013012,0.18545086756079177,0.07393175979356736,0.11560874160520793,many
Kepler-937,6095.0,0.08,1.15,1.22,1571.46,2016,Transit,Kepler,5125.4110776,2.286775e+30,848754000.0,2,solar,F,2025-10-29 17:25:48,0.5800616921417071,0.37251920308894565,0.8566713820835784,0.47998257941698663,few
Kepler-233,5360.0,-0.09,0.855,0.758,856.417,2014,Transit,Kepler,2793.25543052,1.7001674999999998e+30,527340600.0,2,sub-solar,G,2025-10-29 17:25:48,-0.09043943996792037,-0.6875346982372598,-0.36506506540612144,-0.6060865371574761,few
Kepler-218,5542.0,0.31,1.01,1.02,656.38,2016,Transit,Kepler,2140.8227528,2.008385e+30,709614000.0,3,solar,G,2025-10-29 17:25:48,0.0755894117925588,1.8067097754714587,0.27686425446134827,0.009822788692111072,few
Kepler-135,6090.0,-0.105,1.047,1.275,621.855,2014,Transit,Kepler,2028.2173938,2.0819595e+30,887017499.9999999,2,sub-solar,F,2025-10-29 17:25:48,0.5755004599504852,-0.7810688660013366,0.43009899533293744,0.6092765218663273,few
Kepler-501,5904.0,-0.03,1.03,1.04,1125.24,2016,Transit,Kepler,3670.0377744,2.048155e+30,723528000.0,2,sub-solar,G,2025-10-29 17:25:48,0.4058226224370284,-0.313398027180952,0.359693844121667,0.05683876776459868,few
Kepler-1416,6019.0,0.03,1.09,1.15,949.59,2016,Transit,Kepler,3097.1447604,2.167465e+30,800054999.9999999,1,solar,F,2025-10-29 17:25:48,0.5107309628351333,0.060738643875355804,0.6081826131026231,0.31542665266328,single
Kepler-100,5825.0,0.02,1.08,1.49,304.645,2014,Transit,Kepler,993.6179462,2.14758e+30,1036593000.0,3,solar,G,2025-10-29 17:25:48,0.33375515381572146,-0.001617467967362149,0.5667678182724638,1.1146982968955688,few
Kepler-207,5920.0,0.29,1.313,1.588,875.519,2014,Transit,Kepler,2855.55774964,2.6109005e+30,1104771600.0,3,solar,G,2025-10-29 17:25:48,0.42041856544893863,1.6819975517860228,1.5317325378151756,1.345076594350758,few
Kepler-118,5274.0,0.18,0.811,1.094,574.228,2014,Transit,Kepler,1872.87907568,1.6126734999999998e+30,761095800.0,2,solar,G,2025-10-29 17:25:48,-0.168892633656938,0.9960803215161252,-0.5472901626588221,0.1837819112603152,few
Kepler-822,5928.0,0.04,1.06,1.08,860.391,2016,Transit,Kepler,2806.21686996,2.1078100000000003e+30,751356000.0,1,solar,G,2025-10-29 17:25:48,0.42771653695489376,0.12309475571807378,0.4839382286121451,0.1508707259095739,single
Kepler-444,5046.0,-0.55,0.758,0.752,36.4396,2015,Transit,Kepler,118.849941776,1.507283e+30,523166400.0,5,low,K,2025-10-29 17:25:48,-0.37688482157665915,-3.555915843002286,-0.7667885752586668,-0.6201913308792223,many
Kepler-1466,5884.0,-0.07,1.01,1.02,631.949,2016,Transit,Kepler,2061.13958044,2.008385e+30,709614000.0,1,sub-solar,G,2025-10-29 17:25:48,0.38757769367214057,-0.5628224745518239,0.27686425446134827,0.009822788692111072,single
Kepler-654,5865.0,0.04,1.04,1.11,974.124,2016,Transit,Kepler,3177.16387344,2.0680400000000003e+30,772227000.0000001,1,solar,G,2025-10-29 17:25:48,0.3702450113454971,0.12309475571807378,0.40110863895182636,0.2213946945183053,single
Kepler-618,5860.0,0.08,1.05,1.08,1221.96,2016,Transit,Kepler,3985.4958576,2.087925e+30,751356000.0,1,solar,G,2025-10-29 17:25:48,0.36568377915427513,0.37251920308894565,0.4425234337819857,0.1508707259095739,single
Kepler-1628,3724.0,0.17,0.55,0.52,352.0,2016,Transit,Kepler,1148.06912,1.093675e+30,361764000.0,1,solar,M,2025-10-29 17:25:48,-1.582874612935744,0.9337242096734074,-1.6282163077259806,-1.165576688120078,single
Kepler-944,5409.0,-0.11,0.86,0.83,1349.43,2016,Transit,Kepler,4401.2469108,1.7101099999999998e+30,577431000.0,1,sub-solar,G,2025-10-29 17:25:48,-0.0457393644939452,-0.8122469219226957,-0.3443576679910418,-0.4368290124965209,single
Kepler-566,5132.0,-0.01,0.83,0.79,564.277,2016,Transit,Kepler,1840.42329212,1.6504549999999998e+30,549603000.0,1,sub-solar,K,2025-10-29 17:25:48,-0.29843162788764155,-0.18868580349551606,-0.46860205248151987,-0.5308609706414958,single
Kepler-1394,6481.0,0.06,1.64,2.55,640.409,2016,Transit,Kepler,2088.73237804,3.2611399999999995e+30,1774034999.9999998,1,solar,F,2025-10-29 17:25:48,0.932188817304042,0.2478069794035097,2.8859963287613857,3.6065451877374093,single
Kepler-648,5741.0,0.21,1.05,0.98,636.03,2016,Transit,Kepler,2074.4500068,2.087925e+30,681786000.0,1,solar,G,2025-10-29 17:25:48,0.25712645300319265,1.183148657044279,0.4425234337819857,-0.08420916945286414,single
Kepler-1224,6155.0,0.14,1.18,1.22,559.598,2016,Transit,Kepler,1825.16245288,2.3464300000000002e+30,848754000.0,1,solar,F,2025-10-29 17:25:48,0.6347964784363705,0.7466558741452535,0.9809157665740565,0.47998257941698663,single
Kepler-1672,6131.95,-0.25,1.16,1.08841,391.181,2020,Transit,Kepler,1275.86030236,2.3066600000000001e+30,757206837.0000001,1,sub-solar,F,2025-10-29 17:25:48,0.6137691980348371,-1.6852324877207472,0.8980861769137378,0.170640945109555,single
Kepler-770,5598.0,-0.01,0.94,0.92,930.457,2016,Transit,Kepler,3034.74133292,1.8691900000000002e+30,640044000.0,3,sub-solar,G,2025-10-29 17:25:48,0.1266752123342447,-0.18868580349551606,-0.013039309349767299,-0.2252571066703267,few
Kepler-1946,5505.0,-0.04,0.887,0.873,1002.12,2021,Transit,Kepler,3268.4745072,1.7637995e+30,607346100.0,1,sub-solar,G,2025-10-29 17:25:48,0.04183629357751634,-0.37575413902366994,-0.23253772194961148,-0.33574465749067256,single
Kepler-1744,5986.0,-0.5,0.886,0.85,1091.63,2021,Transit,Kepler,3560.4167428,1.761811e+30,591345000.0,1,low,G,2025-10-29 17:25:48,0.4806268303730684,-3.244135283788696,-0.2366792014326274,-0.38981303342403334,single
Kepler-274,6023.0,-0.2112,0.883,1.007,1333.62,2014,Transit,Kepler,4349.681647199999,1.7558454999999997e+30,700569899.9999999,2,sub-solar,F,2025-10-29 17:25:48,0.5143799485881109,-1.4432907737710015,-0.24910363988167522,-0.020737597705006133,few
Kepler-129,5770.0,0.29,1.178,1.653,408.845,2014,Transit,Kepler,1333.4724982,2.342453e+30,1149992100.0,2,solar,G,2025-10-29 17:25:48,0.28358159971228,1.6819975517860228,0.9726328076080246,1.4978785263363426,few
Kepler-1267,6096.0,0.07,1.15,1.2,1379.43,2016,Transit,Kepler,4499.0937108,2.286775e+30,834840000.0,1,solar,F,2025-10-29 17:25:48,0.5809739385799515,0.3101630912462277,0.8566713820835784,0.432966600344499,single
Kepler-1795,4500.0,0.28,0.768,0.688,623.901,2021,Transit,Kepler,2034.89054556,1.527168e+30,478641600.0,1,solar,K,2025-10-29 17:25:48,-0.8749713768580967,1.619641439943305,-0.7253737804285074,-0.7706424639111826,single
Kepler-903,5682.0,0.05,0.98,0.97,1369.24,2016,Transit,Kepler,4465.8584144,1.9487300000000002e+30,674829000.0,2,solar,G,2025-10-29 17:25:48,0.20330391314677354,0.18545086756079177,0.15261986997087015,-0.10771715898910794,few
Kepler-1884,5984.0,-0.2,0.993,0.906,1443.09,2021,Transit,Kepler,4706.724620399999,1.9745805e+30,630304200.0,1,sub-solar,G,2025-10-29 17:25:48,0.47880233749657963,-1.3734519285071574,0.20645910325007732,-0.258168292021068,single
Kepler-1964,4803.0,-0.08,0.752,0.698,623.901,2021,Transit,Kepler,2034.89054556,1.495352e+30,485598600.0,1,sub-solar,K,2025-10-29 17:25:48,-0.5985607060700462,-0.6251785863945418,-0.7916374521567624,-0.7471344743749389,single
Kepler-1072,6199.0,0.07,1.2,1.32,982.716,2016,Transit,Kepler,3205.18719696,2.3862000000000002e+30,918324000.0,1,solar,F,2025-10-29 17:25:48,0.6749353217191237,0.3101630912462277,1.0637453562343753,0.7150624747794246,single
Kepler-1462,5756.0,0.06,1.0,1.0,1017.82,2016,Transit,Kepler,3319.6809992,1.9885e+30,695700000.0,1,solar,G,2025-10-29 17:25:48,0.2708101495768585,0.2478069794035097,0.23544945963118888,-0.03719319038037653,single
Kepler-220,4632.0,-0.1738,0.729,0.666,171.109,2014,Transit,Kepler,558.08227004,1.4496165e+30,463336200.0,4,sub-solar,K,2025-10-29 17:25:48,-0.754554847009837,-1.2100789154792364,-0.886891480266129,-0.8223600408909187,many
Kepler-880,6761.0,0.03,1.46,1.74,601.324,2016,Transit,Kepler,1961.25430544,2.9032100000000005e+30,1210518000.0,2,solar,F,2025-10-29 17:25:48,1.1876178200124714,0.060738643875355804,2.1405300218185177,1.7023980353016632,few
Kepler-351,5225.0,-0.16,0.81,0.78,1083.91,2016,Transit,Kepler,3535.2374996,1.610685e+30,542646000.0,3,sub-solar,G,2025-10-29 17:25:48,-0.21359270913091316,-1.1240274811362856,-0.5514316421418382,-0.5543689601777396,few
Kepler-324,5194.0,0.18,0.901,0.84,501.574,2014,Transit,Kepler,1635.91369544,1.7916385e+30,584388000.0,4,solar,K,2025-10-29 17:25:48,-0.24187234871648927,0.9960803215161252,-0.17455700918738837,-0.4133210229602771,many
Kepler-1547,6078.0,0.04,1.12,1.18,674.695,2016,Transit,Kepler,2200.5582242,2.22712e+30,820926000.0,1,solar,F,2025-10-29 17:25:48,0.5645535026915524,0.12309475571807378,0.7324269975931013,0.3859506212720114,single
Kepler-1076,4868.0,-0.01,0.79,0.74,199.0,2016,Transit,Kepler,649.05044,1.570915e+30,514818000.0,1,sub-solar,K,2025-10-29 17:25:48,-0.5392646875841608,-0.18868580349551606,-0.6342612318021569,-0.6484009183227148,single
Kepler-170,5679.0,0.39,1.066,1.035,738.657,2014,Transit,Kepler,2409.17412492,2.119741e+30,720049500.0,2,solar,G,2025-10-29 17:25:48,0.20056717383204037,2.3055586702132027,0.5087871055102406,0.045084772996476515,few
Kepler-1542,5564.0,0.06,0.94,0.99,399.114,2016,Transit,Kepler,1301.7342578399998,1.8691900000000002e+30,688743000.0,4,solar,G,2025-10-29 17:25:48,0.09565883343393541,0.2478069794035097,-0.013039309349767299,-0.060701179916620336,many
Kepler-789,5870.0,-0.06,1.01,1.02,1480.16,2016,Transit,Kepler,4827.6306496,2.008385e+30,709614000.0,1,sub-solar,G,2025-10-29 17:25:48,0.37480624353671904,-0.5004663627091058,0.27686425446134827,0.009822788692111072,single
Kepler-328,6064.0,0.08,1.15,1.06,2213.19,2013,Transit,Kepler,7218.4519764,2.286775e+30,737442000.0,2,solar,F,2025-10-29 17:25:48,0.5517820525561309,0.37251920308894565,0.8566713820835784,0.10385474683708629,few
Kepler-311,5903.0,-0.1,0.974,1.156,778.654,2023,Transit,Kepler,2539.62674024,1.936799e+30,804229200.0,3,sub-solar,G,2025-10-29 17:25:48,0.404910375998784,-0.7498908100799778,0.12777099307277454,0.3295314463850263,few
Kepler-1819,6090.0,0.21,1.173,1.071,1363.19,2021,Transit,Kepler,4446.1259764,2.3325104999999998e+30,745094700.0,1,solar,F,2025-10-29 17:25:48,0.5755004599504852,1.183148657044279,0.9519254101929454,0.1297135353269542,single
Kepler-530,5697.0,-0.08,0.97,0.89,457.709,2016,Transit,Kepler,1492.8453660399998,1.928845e+30,619173000.0,1,sub-solar,G,2025-10-29 17:25:48,0.21698760972043943,-0.6251785863945418,0.11120507514071079,-0.2957810752790581,single
Kepler-1596,5706.0,-0.11,0.95,0.92,2146.23,2016,Transit,Kepler,7000.057918799999,1.889075e+30,640044000.0,1,sub-solar,G,2025-10-29 17:25:48,0.22519782766463894,-0.8122469219226957,0.028375485480392065,-0.2252571066703267,single
Kepler-396,5656.0,0.1558,0.85,1.06,223.757,2013,Transit,Kepler,729.7968809199999,1.6902249999999998e+30,737442000.0,2,solar,G,2025-10-29 17:25:48,0.17958550575241938,0.8451785308567478,-0.38577246282120115,0.10385474683708629,few
Kepler-285,5411.0,0.17,0.915,0.808,824.31,2014,Transit,Kepler,2688.5365236,1.8194775e+30,562125600.0,2,solar,G,2025-10-29 17:25:48,-0.04391487161745642,0.9337242096734074,-0.11657629642516525,-0.488546589476257,few
Kepler-1073,5509.0,0.16,0.924,1.116,809.897,2021,Transit,Kepler,2641.52765932,1.8373739999999998e+30,776401200.0000001,3,solar,G,2025-10-29 17:25:48,0.0454852793304939,0.8713680978306894,-0.07930298107802182,0.23549948824005157,few
Kepler-1438,5530.0,0.2,0.97,0.96,1154.13,2016,Transit,Kepler,3764.2642428,1.928845e+30,667872000.0,1,solar,G,2025-10-29 17:25:48,0.06464245453362612,1.1207925452015612,0.11120507514071079,-0.13122514852535175,single
Kepler-804,5817.0,0.0,1.01,1.05,649.65,2016,Transit,Kepler,2118.872454,2.008385e+30,730485000.0,2,sub-solar,G,2025-10-29 17:25:48,0.32645718230976634,-0.1263296916527981,0.27686425446134827,0.08034675730084248,few
Kepler-265,5835.0,-0.11,0.97,1.103,1280.25,2014,Transit,Kepler,4175.61219,1.928845e+30,767357100.0,4,sub-solar,G,2025-10-29 17:25:48,0.34287761819816537,-0.8122469219226957,0.11120507514071079,0.20493910184293437,many
Kepler-788,6159.0,0.05,1.16,1.23,1775.8,2016,Transit,Kepler,5791.878247999999,2.3066600000000001e+30,855711000.0,1,solar,F,2025-10-29 17:25:48,0.6384454641893481,0.18545086756079177,0.8980861769137378,0.5034905689532304,single
Kepler-154,5690.0,0.02,0.933,1.001,915.212,2014,Transit,Kepler,2985.01885072,1.8552704999999998e+30,696395699.9999999,5,solar,G,2025-10-29 17:25:48,0.2106018846527287,-0.001617467967362149,-0.04202966573087839,-0.03484239142675241,many
Kepler-173,6031.0,0.0357,1.067,0.949,833.165,2014,Transit,Kepler,2717.4176374,2.1217295e+30,660219300.0,2,solar,F,2025-10-29 17:25:48,0.521677920094066,0.09628162762570507,0.5129285849932562,-0.15708393701521992,few
Kepler-1937,6457.0,-0.06,1.19,1.196,905.069,2021,Transit,Kepler,2951.9368476399995,2.366315e+30,832057200.0,1,sub-solar,F,2025-10-29 17:25:48,0.9102949027861766,-0.5004663627091058,1.022330561404216,0.42356340453000146,single
Kepler-1225,6140.0,0.01,1.13,1.19,1347.52,2016,Transit,Kepler,4395.0173312,2.247005e+30,827883000.0,1,solar,F,2025-10-29 17:25:48,0.6211127818627047,-0.06397357981008012,0.7738417924232597,0.4094586108082552,single
Kepler-1708,6157.0,0.0,1.088,1.117,1666.69,2021,Transit,Kepler,5436.0094364,2.163488e+30,777096900.0,1,sub-solar,F,2025-10-29 17:25:48,0.6366209713128593,-0.1263296916527981,0.5998996541365913,0.2378502871936757,single
Kepler-335,5877.0,0.278,1.367,1.854,1278.97,2014,Transit,Kepler,4171.4373932,2.7182795e+30,1289827800.0,2,solar,G,2025-10-29 17:25:48,0.38119196860442983,1.6071702175747615,1.7553724298980362,1.9703891160148426,few
Kepler-332,4955.0,-0.13,0.743,0.72,344.19,2014,Transit,Kepler,1122.5963364,1.4774555e+30,500904000.0,3,sub-solar,K,2025-10-29 17:25:48,-0.45989924745689875,-0.9369591456081316,-0.8289107675039059,-0.6954168973952025,few
Kepler-66,5962.0,-0.2,1.038,0.966,1202.96,2013,Transit,Kepler,3923.5262176,2.064063e+30,672046200.0,1,sub-solar,G,2025-10-29 17:25:48,0.45873291585520304,-1.3734519285071574,0.3928256799857945,-0.11712035480360547,single
Kepler-755,5043.0,-0.01,0.82,0.77,399.034,2016,Transit,Kepler,1301.47333304,1.6305699999999998e+30,535689000.0,2,sub-solar,K,2025-10-29 17:25:48,-0.3796215608913923,-0.18868580349551606,-0.5100168473116792,-0.5778769497139835,few
Kepler-1785,5618.0,0.0,0.911,0.996,745.74,2021,Transit,Kepler,2432.2757544,1.8115235e+30,692917200.0,1,sub-solar,G,2025-10-29 17:25:48,0.14492014109913254,-0.1263296916527981,-0.133142214357229,-0.04659638619487405,single
Kepler-1393,5697.0,-0.09,0.95,0.92,544.456,2016,Transit,Kepler,1775.77591136,1.889075e+30,640044000.0,1,sub-solar,G,2025-10-29 17:25:48,0.21698760972043943,-0.6875346982372598,0.028375485480392065,-0.2252571066703267,single
Kepler-1035,5763.0,-0.03,0.98,0.97,562.116,2016,Transit,Kepler,1833.37506096,1.9487300000000002e+30,674829000.0,1,sub-solar,G,2025-10-29 17:25:48,0.27719587464456924,-0.313398027180952,0.15261986997087015,-0.10771715898910794,single
Kepler-247,5100.0,0.3,0.887,0.768,663.711,2014,Transit,Kepler,2164.73324916,1.7637995e+30,534297600.0,3,solar,K,2025-10-29 17:25:48,-0.32762351391146205,1.744353663628741,-0.23253772194961148,-0.5825785476212323,few
Kepler-1552,5202.0,-0.07,0.85,0.78,769.096,2016,Transit,Kepler,2508.45274976,1.6902249999999998e+30,542646000.0,1,sub-solar,G,2025-10-29 17:25:48,-0.23457437721053415,-0.5628224745518239,-0.38577246282120115,-0.5543689601777396,single
Kepler-130,5884.0,-0.199,0.927,1.127,316.663,2014,Transit,Kepler,1032.81537428,1.8433394999999997e+30,784053900.0,3,sub-solar,G,2025-10-29 17:25:48,0.38757769367214057,-1.3672163173228857,-0.06687854262897401,0.2613582767299195,few
Kepler-1895,5076.0,0.1,0.86,0.763,984.187,2021,Transit,Kepler,3209.98495172,1.7101099999999998e+30,530819100.0,1,solar,K,2025-10-29 17:25:48,-0.3495174284293274,0.4972314267743816,-0.3443576679910418,-0.5943325423893542,single
Kepler-761,5706.0,-0.09,0.95,0.93,830.707,2016,Transit,Kepler,2709.40072292,1.889075e+30,647001000.0,1,sub-solar,G,2025-10-29 17:25:48,0.22519782766463894,-0.6875346982372598,0.028375485480392065,-0.2017491171340829,single
Kepler-1985,5370.0,0.14,0.877,0.966,623.901,2023,Transit,Kepler,2034.89054556,1.7439145e+30,672046200.0,1,solar,G,2025-10-29 17:25:48,-0.08131697558547646,0.7466558741452535,-0.27395251677977084,-0.11712035480360547,single
Kepler-1607,6116.0,0.05,1.14,1.21,1286.1,2016,Transit,Kepler,4194.692316,2.26689e+30,841797000.0,1,solar,F,2025-10-29 17:25:48,0.5992188673448393,0.18545086756079177,0.8152565872534191,0.4564745898807428,single
Kepler-1464,5828.0,0.03,1.02,1.01,1151.73,2016,Transit,Kepler,3756.4364988,2.0282700000000003e+30,702657000.0,2,solar,G,2025-10-29 17:25:48,0.33649189313045463,0.060738643875355804,0.31827904929150763,-0.01368520084413273,few
Kepler-2000,3757.0,0.48,0.581,0.576,320.588,2023,Transit,Kepler,1045.61699728,1.1553184999999998e+30,400723200.0,2,solar,M,2025-10-29 17:25:48,-1.5527704804736793,2.8667636767976643,-1.4998304437524872,-1.033931946717113,few
Kepler-1898,5702.0,-0.28,0.837,1.125,360.921,2021,Transit,Kepler,1177.16549676,1.6643745e+30,782662500.0,1,sub-solar,G,2025-10-29 17:25:48,0.22154884191166138,-1.8723008232489013,-0.4396116961004083,0.25665667882267074,single
Kepler-327,3799.0,-0.2,0.591913,0.492,241.987,2014,Transit,Kepler,789.2551197199999,1.1770190005e+30,342284400.0,3,sub-solar,M,2025-10-29 17:25:48,-1.5144561300674149,-1.3734519285071574,-1.4546344781543339,-1.2313990588215606,few
Kepler-1801,5738.0,-0.06,0.936,0.981,839.332,2023,Transit,Kepler,2737.53167792,1.861236e+30,682481700.0,2,sub-solar,G,2025-10-29 17:25:48,0.2543897136884595,-0.5004663627091058,-0.029605227281830584,-0.08185837049923976,few
Kepler-1371,5361.0,-0.07,0.87,0.83,515.334,2016,Transit,Kepler,1680.7927610399995,1.7299949999999998e+30,577431000.0,2,sub-solar,G,2025-10-29 17:25:48,-0.08952719352967597,-0.5628224745518239,-0.30294287316088236,-0.4368290124965209,few
Kepler-1274,6179.0,0.11,1.45,2.17,614.648,2016,Transit,Kepler,2004.71133088,2.883325e+30,1509669000.0,1,solar,F,2025-10-29 17:25:48,0.6566903929542359,0.5595875386170995,2.0991152269883586,2.7132415853601457,single
Kepler-428,5150.0,0.09,0.87,0.8,686.284,2014,Transit,Kepler,2238.35644304,1.7299949999999998e+30,556560000.0,1,solar,K,2025-10-29 17:25:48,-0.28201119199924246,0.4348753149316636,-0.30294287316088236,-0.5073529811052521,single
Kepler-1729,3837.0,-0.06,0.544,0.517,576.181,2021,Transit,Kepler,1879.24890236,1.081744e+30,359676900.0,1,sub-solar,M,2025-10-29 17:25:48,-1.479790765414128,-0.5004663627091058,-1.6530651846240763,-1.172629084980951,single
Kepler-538,5534.0,-0.09,0.892,0.8717,155.956,2016,Transit,Kepler,508.65985136,1.773742e+30,606441690.0,1,sub-solar,G,2025-10-29 17:25:48,0.06829144028660368,-0.6875346982372598,-0.2118303245345318,-0.33880069613038416,single
